0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
JLPT-N1	1627	国防	こくぼう	Noun	1.-national defence; national defense																									
JLPT-N1	1628	階層	かいそう	Noun	1.-class; level; stratum; layer; hierarchy																									
JLPT-N1	1629	志向	しこう	Noun, Suru verb	1.-intention; aim; preference (for); orientation (towards a goal)																									
JLPT-N1	1630	砂利	じゃり	Noun, No-adjective	1.-gravel; ballast; pebbles	2.-child; rugrat; ankle-biter																								
JLPT-N1	1631	増強	ぞうきょう	Noun, Suru verb	1.-reinforcement; augmentation; strengthening; increase; buildup																									
JLPT-N1	1632	読み上げる	よあ	Ichidan verb, Transitive verb	1.-to read out; to read aloud; to call out	2.-to finish reading; to read through																								
JLPT-N1	1633	確定	かくてい	Noun, Suru verb	1.-decision; settlement	2.-definition																								
JLPT-N1	1634	大方	おおかた	Noun, No-adjective	1.-large part; greater part; majority	2.-people in general; general public; public at large	3.-mostly; for the most part; almost; nearly	4.-probably; maybe; perhaps																						
JLPT-N1	1635	山岳	さんがく	Noun, No-adjective	1.-mountains																									
JLPT-N1	1636	反感	はんかん	Noun	1.-antipathy; antagonism; animosity; revulsion; ill feeling																									
JLPT-N1	1637	出題	しゅつだい	Noun, Suru verb	1.-setting a question (for an exam, quiz, etc.)	2.-setting a theme (for composition of poetry)																								
JLPT-N1	1638	指令	しれい	Noun, Suru verb	1.-orders; instructions; directive; command																									
JLPT-N1	1639	不審	ふしん	Na-adjective, Noun	1.-incomplete understanding; doubt; question; distrust; suspicion; strangeness; infidelity																									
JLPT-N1	1640	慣行	かんこう	Noun, No-adjective	1.-customary practice; habit; traditional event																									
JLPT-N1	1641	取り締まり	とし	Noun	1.-control; management; supervision																									
JLPT-N1	1642	指令	しれい	Noun, Suru verb	1.-orders; instructions; directive; command																									
JLPT-N1	1643	公用	こうよう	Noun	1.-official business; government business; public business; company duties	2.-public use; government use																								
JLPT-N1	1644	連日	れんじつ	Adverbial noun, Temporal noun, No-adjective	1.-day after day; every day																									
JLPT-N1	1645	時差	じさ	Noun	1.-time difference																									
JLPT-N1	1646	苗	なえ	Noun	1.-seedling; young plant	2.-rice seedling																								
JLPT-N1	1647	慣行	かんこう	Noun, No-adjective	1.-customary practice; habit; traditional event																									
JLPT-N1	1648	誇る	ほこ	Godan verb with ru ending, Transitive verb	1.-to boast of; to be proud of; to take pride in																									
JLPT-N1	1649	読み上げる	よあ	Ichidan verb, Transitive verb	1.-to read out; to read aloud; to call out	2.-to finish reading; to read through																								
JLPT-N1	1650	揺さぶる	ゆ	Godan verb with ru ending, Transitive verb	1.-to shake; to jolt; to rock; to swing; to sway	2.-to shake (e.g. the political world); to disturb; to shock; to upset	3.-to put off a batter (by varying one's type of pitch)																							
JLPT-N1	1651	磁気	じき	Noun	1.-magnetism																									
JLPT-N1	1652	不審	ふしん	Na-adjective, Noun	1.-incomplete understanding; doubt; question; distrust; suspicion; strangeness; infidelity																									
JLPT-N1	1653	軸	じく	Noun, Noun - used as a suffix	1.-axis; shaft; axle	2.-center; centre; focal point; key point	3.-stalk; stem	4.-hanging scroll																						
JLPT-N1	1654	実態	じったい	Noun	1.-true state; actual condition; reality																									
JLPT-N1	1655	還元	かんげん	Noun, Suru verb	1.-restoration; return	2.-reduction; resolution; deoxidization; deoxidation																								
JLPT-N1	1656	無難	ぶなん	Na-adjective, Noun	1.-safe (e.g. choice); secure; innocuous; inoffensive	2.-acceptable; passable; satisfactory; adequate; faultless; without flaw																								
JLPT-N1	1657	主催	しゅさい	Noun, Suru verb	1.-sponsorship (i.e. conducting under one's auspices); promotion; organizing; organising; hosting; staging																									
JLPT-N1	1658	寄贈	きぞう	Noun, Suru verb	1.-donation; presentation; gift																									
JLPT-N1	1659	手軽	てがる	Na-adjective, Noun	1.-easy; simple; informal; offhand; cheap																									
JLPT-N1	1660	円滑	えんかつ	Na-adjective	1.-smooth; undisturbed; uninterrupted; harmonious																									
JLPT-N1	1661	排水	はいすい	Noun, Suru verb	1.-drainage; draining; pumping out (water); sewerage	2.-displacement																								
JLPT-N1	1662	船舶	せんぱく	Noun	1.-vessel; ship; shipping; seacraft																									
JLPT-N1	1663	不評	ふひょう	Noun, No-adjective	1.-bad reputation; disgrace; unpopularity																									
JLPT-N1	1664	否決	ひけつ	Noun, Suru verb	1.-rejection; negation; voting down																									
JLPT-N1	1665	待望	たいぼう	Noun, Suru verb	1.-waiting expectantly; waiting eagerly; looking forward to	2.-long-awaited																								
JLPT-N1	1666	修了	しゅうりょう	Noun, Suru verb	1.-completion (of a course)																									
JLPT-N1	1667	記す	しる	Godan verb with su ending	1.-to write down; to note; to jot down	2.-to remember																								
JLPT-N1	1668	所在	しょざい	Noun, Suru verb	1.-whereabouts; place where one is; position; location																									
JLPT-N1	1669	女史	じょし	Noun	1.-Ms; Miss; Madame	2.-highbrow (woman); cerebral																								
JLPT-N1	1670	異性	いせい	Noun, No-adjective	1.-the opposite sex	2.-isomerism																								
JLPT-N1	1671	粘り	ねば	Noun	1.-stickiness; viscosity	2.-tenacity; persistence																								
JLPT-N1	1672	症	しょう	Na-adjective, Noun - used as a suffix	1.-illness																									
JLPT-N1	1673	丘陵	きゅうりょう	Noun	1.-hill																									
JLPT-N1	1674	末期	まっき	Noun	1.-closing years (period, days); last stage; end stage; end-of-life (care, decision making, etc.)	2.-terminal (e.g. cancer, disease, etc.); final																								
JLPT-N1	1675	養成	ようせい	Noun, Suru verb	1.-training; education; development; cultivation																									
JLPT-N1	1676	一概に	いちがい	Adverb	1.-unconditionally; as a rule																									
JLPT-N1	1677	該当	がいとう	Noun, Suru verb	1.-corresponding to; being applicable to; being relevant to; coming under; falling under; fulfilling (requirements); meeting (conditions); qualifying for																									
JLPT-N1	1678	心得	こころえ	Noun	1.-knowledge; understanding	2.-rules; regulations; guideline; directions	3.-deputy; acting																							
JLPT-N1	1679	円滑	えんかつ	Na-adjective	1.-smooth; undisturbed; uninterrupted; harmonious																									
JLPT-N1	1680	申し入れる	もうい	Ichidan verb, Transitive verb	1.-to propose; to suggest																									
JLPT-N1	1681	心得	こころえ	Noun	1.-knowledge; understanding	2.-rules; regulations; guideline; directions	3.-deputy; acting																							
JLPT-N1	1682	申し入れる	もうい	Ichidan verb, Transitive verb	1.-to propose; to suggest																									
JLPT-N1	1683	診療	しんりょう	Noun, Suru verb	1.-diagnosis and treatment; medical care																									
JLPT-N1	1684	共働き	ともばたら	Noun, Suru verb	1.-(husband and wife) both working; dual income																									
JLPT-N1	1685	一変	いっぺん	Noun, Suru verb	1.-complete change; about-face																									
JLPT-N1	1686	人情	にんじょう	Noun	1.-humanity; empathy; kindness; sympathy	2.-human nature; common sense; customs and manners																								
JLPT-N1	1687	踏まえる	ふ	Ichidan verb, Transitive verb	1.-to be based on; to take into account; to build upon; to have origin in	2.-to have one's feet firmly planted on; to plant oneself on																								
JLPT-N1	1688	円滑	えんかつ	Na-adjective	1.-smooth; undisturbed; uninterrupted; harmonious																									
JLPT-N1	1689	補足	ほそく	Noun, No-adjective, Suru verb	1.-supplement; complement																									
JLPT-N1	1690	勤め先	つとさき	Noun	1.-place of work																									
JLPT-N1	1691	製鉄	せいてつ	Noun, No-adjective	1.-iron manufacture																									
JLPT-N1	1692	運輸	うんゆ	Noun	1.-transportation																									
JLPT-N1	1693	製法	せいほう	Noun	1.-manufacturing method; recipe; formula																									
JLPT-N1	1694	比率	ひりつ	Noun	1.-ratio; proportion; percentage																									
JLPT-N1	1695	勤労	きんろう	Noun, Suru verb	1.-labor; labour; exertion; diligent service																									
JLPT-N1	1696	静止	せいし	Noun, Suru verb, No-adjective	1.-stillness; repose; standing still																									
JLPT-N1	1697	区間	くかん	Noun, Noun - used as a suffix	1.-section (of track, etc.); segment; dimension	2.-interval																								
JLPT-N1	1698	採決	さいけつ	Noun, Suru verb	1.-vote; ballot; division																									
JLPT-N1	1699	先行	せんこう	Noun, Suru verb, No-adjective	1.-preceding; going first; leading; going ahead; taking priority																									
JLPT-N1	1700	排水	はいすい	Noun, Suru verb	1.-drainage; draining; pumping out (water); sewerage	2.-displacement																								
JLPT-N1	1701	峰	みね	Noun	1.-peak; summit; ridge; top	2.-back of a blade																								
JLPT-N1	1702	遭難	そうなん	Noun, Suru verb	1.-disaster; accident; shipwreck; distress																									
JLPT-N1	1703	踏まえる	ふ	Ichidan verb, Transitive verb	1.-to be based on; to take into account; to build upon; to have origin in	2.-to have one's feet firmly planted on; to plant oneself on																								
JLPT-N1	1704	即する	そく	Suru verb - special class, intransitive verb	1.-to conform to; to agree with; to be adapted to; to be based on																									
JLPT-N1	1705	本館	ほんかん	Noun	1.-main building																									
JLPT-N1	1706	打開	だかい	Noun, Suru verb	1.-break in the deadlock																									
JLPT-N1	1707	下火	したび	Noun	1.-burning low; waning; declining																									
JLPT-N1	1708	原形	げんけい	Noun	1.-original form; base form																									
JLPT-N1	1709	台本	だいほん	Noun	1.-script; libretto; scenario																									
JLPT-N1	1710	切実	せつじつ	Na-adjective, Noun	1.-earnest; sincere; acute; keen; fervent	2.-pressing; urgent; serious; severe	3.-pertinent; appropriate																							
JLPT-N1	1711	仕掛け	しか	Noun	1.-device; contrivance; mechanism; gadget	2.-trick; trap; calculated manipulation; gambit	3.-(small) scale; half finished	4.-commencement; initiation	5.-set up; laying out; preparation	6.-challenge; attack																				
JLPT-N1	1712	お産	さん	Noun	1.-(giving) birth; childbirth; delivery; confinement																									
JLPT-N1	1713	問屋	とんや	Noun	1.-wholesale store; wholesale dealer; wholesaler																									
JLPT-N1	1714	母校	ぼこう	Noun	1.-alma mater																									
JLPT-N1	1715	民宿	みんしゅく	Noun	1.-pension; guesthouse; bed and breakfast; private home providing lodging for travelers (travellers)																									
JLPT-N1	1716	中継	ちゅうけい	Noun, Suru verb, No-adjective	1.-relay; hook-up	2.-relay broadcasting																								
JLPT-N1	1717	半端	はんぱ	Noun, Na-adjective	1.-remnant; fragment; incomplete set; incompleteness	2.-fraction; odd sum	3.-halfway; half-hearted; perfunctory	4.-irresponsible; foolish																						
JLPT-N1	1718	了承	りょうしょう	Noun, Suru verb	"1.-acknowledgement; acknowledgment; understanding (e.g. ""please be understanding of the mess during our renovation""); noting; acceptance"																									
